REL,,CLASS,dataset_id,ontology_id,data,DATASET,,CLASS,dataset_id,ontology_id,datb,DATASET
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Area102735688,5465,10,351,DBpedia
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/City,2185,1,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/City,2185,10,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/City,2186,10,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q515,2190,1,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q515,2190,10,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ArchitecturalStructure,2195,1,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ArchitecturalStructure,2195,10,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/City,2186,1,134,DBpedia in French
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Park,3260,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Park,3260,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q33506,3241,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ArchitecturalStructure,3198,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Infrastructure,3199,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Station,3202,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q719456,3204,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q719456,3204,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Agent,3205,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Agent,3205,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/EducationalInstitution,3206,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/EducationalInstitution,3206,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/EducationalOrganization,3209,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/EducationalOrganization,3209,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Organization,3210,1,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/School,3211,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,3212,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,3212,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson,3213,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson,3213,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q3914,3214,1,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q3914,3214,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q43229,3215,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q43229,3215,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Building,3219,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Building,3219,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/ShoppingCenter,3221,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11315,3222,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11315,3222,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q41176,3223,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q41176,3223,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Park,3259,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Park,3259,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Shrine,3238,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Museum,3240,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q33506,3241,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Organisation,3207,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/ShoppingCenter,3221,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Library,3236,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q697295,3239,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Station,3202,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Shrine,3238,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Organization,3210,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,3235,1,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Museum,3240,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q697295,3239,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ShoppingMall,3220,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ShoppingMall,3220,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Organisation,3207,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/School,3208,1,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Infrastructure,3199,1,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/School,3208,10,257,DBpedia in Japanese
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/School,3211,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,3235,10,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,3237,1,257,DBpedia in Japanese
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,3237,10,257,DBpedia in Japanese
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11303,4467,10,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,4404,1,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,4404,10,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Library,4405,10,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Library,4405,1,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,4406,10,442,DBpedia Wikidata
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,4406,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Hotel,4423,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Hotel,4423,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Hotel,4424,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Hotel,4424,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q27686,4425,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q27686,4425,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ShoppingMall,4544,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/ShoppingMall,4544,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/ShoppingCenter,4545,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11315,4546,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11315,4546,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/ShoppingCenter,4545,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Skyscraper,4466,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Skyscraper,4466,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Hospital,4352,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q11303,4467,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Hospital,4352,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Hospital,4353,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Hospital,4353,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q16917,4354,10,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q16917,4354,1,442,DBpedia Wikidata
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Ward110767020,13427,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Ward110767020,13427,1,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/RailwayStationsInHy%C5%8DgoPrefecture,13669,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,15204,1,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Library,15204,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Library,15205,1,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/Library,15205,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,15206,1,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/CausalAgent100007347,3981,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/LivingThing100004258,3987,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Organism100004475,3989,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Person100007846,3990,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Area102735688,12945,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Room104105893,12948,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/Stadium,12951,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://www.wikidata.org/entity/Q7075,15206,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Room104105893,12948,1,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/ontology/SportFacility,12950,10,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://schema.org/StadiumOrArena,12949,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Library103660909,14153,10,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Library103660909,14153,1,393,DBpedia-Live
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://dbpedia.org/class/yago/Area102735688,12945,1,393,DBpedia-Live
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/CarRental,2582,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Electronics,2826,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Taxi,2513,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/BicycleRental,2515,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Dentist,2523,1,196,LinkedGeoData
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Library,2524,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/CommunityCentre,2531,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/FireStation,2532,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Doctors,2539,1,196,LinkedGeoData
1,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/PublicBuilding,2549,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Courthouse,2550,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/SubwayEntrance,2843,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/SportsCentre,2592,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/MobilePhone,2719,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/NursingHome,2601,1,196,LinkedGeoData
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Museum,2570,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/TollBooth,2786,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Artwork,2716,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Confectionery,2605,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Block,2794,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/UnclassifiedBuilding,2581,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Station,2654,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/AlcoholShop,2663,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/BookShop,2697,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/BooksShop,2698,1,196,LinkedGeoData
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/University,2536,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Entrance,2817,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/TramStop,2872,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Theatre,2533,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/SocialFacility,2594,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Townhall,2556,1,196,LinkedGeoData
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Park,456,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/City,465,1,28,LinkLion - A Link Repository for the Web of Data
2,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/University,472,1,28,LinkLion - A Link Repository for the Web of Data
0,,http://schema.org/Library,3236,1,257,DBpedia in Japanese,,http://linkedgeodata.org/ontology/Helipad,485,1,28,LinkLion - A Link Repository for the Web of Data
